system_id,timestamp_utc,lat,lon,num_panels,panel_area_m2,panel_efficiency,inverter_efficiency,tilt_deg,azimuth_deg,inverter_max_ac_kw,ghi_w_m2,temperature_C,poa_w_m2,system_capacity_kw,pvwatts_pred_kwh,your_baseline_kwh,measured_ac_kwh,hour_of_day,day_of_year
sys_6,2025-09-14T01:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,42.76,14.54,38.76,2.168,0.0809,0.0777,0.0705,1,257
sys_6,2025-09-14T02:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,112.29,17.72,101.77,2.168,0.2125,0.204,0.2003,2,257
sys_6,2025-09-14T03:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,112.4,18.33,101.87,2.168,0.2127,0.2042,0.1904,3,257
sys_6,2025-09-14T04:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,201.17,16.75,182.32,2.168,0.3806,0.3654,0.349,4,257
sys_6,2025-09-14T05:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,215.78,15.0,195.56,2.168,0.4083,0.392,0.366,5,257
sys_6,2025-09-14T06:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,241.55,19.18,218.92,2.168,0.4571,0.4388,0.3794,6,257
sys_6,2025-09-14T07:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,247.4,16.83,224.22,2.168,0.4681,0.4494,0.4106,7,257
sys_6,2025-09-14T08:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,326.24,12.44,295.68,2.168,0.6173,0.5926,0.5123,8,257
sys_6,2025-09-14T09:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,310.33,18.75,281.26,2.168,0.5872,0.5637,0.5303,9,257
sys_6,2025-09-14T10:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,251.7,13.91,228.12,2.168,0.4763,0.4572,0.441,10,257
sys_6,2025-09-14T11:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,397.98,13.53,360.69,2.168,0.753,0.7229,0.6886,11,257
sys_6,2025-09-14T12:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,325.4,12.89,294.91,2.168,0.6157,0.5911,0.6293,12,257
sys_6,2025-09-14T13:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,354.03,11.23,320.86,2.168,0.6699,0.6431,0.5592,13,257
sys_6,2025-09-14T14:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,294.61,9.12,267.0,2.168,0.5574,0.5351,0.4959,14,257
sys_6,2025-09-14T15:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,321.84,9.13,291.69,2.168,0.609,0.5846,0.5661,15,257
sys_6,2025-09-14T16:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,314.51,8.22,285.05,2.168,0.5951,0.5713,0.5282,16,257
sys_6,2025-09-14T17:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,294.22,7.91,266.66,2.168,0.5567,0.5345,0.5161,17,257
sys_6,2025-09-14T18:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,289.92,7.93,262.76,2.168,0.5486,0.5266,0.5115,18,257
sys_6,2025-09-14T19:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,179.0,8.8,162.23,2.168,0.3387,0.3251,0.3108,19,257
sys_6,2025-09-14T20:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,209.78,8.64,190.13,2.168,0.3969,0.3811,0.3573,20,257
sys_6,2025-09-14T21:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,150.84,8.6,136.71,2.168,0.2854,0.274,0.243,21,257
sys_6,2025-09-14T22:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,106.05,9.61,96.12,2.168,0.2007,0.1926,0.1812,22,257
sys_6,2025-09-14T23:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,122.59,11.41,111.11,2.168,0.232,0.2227,0.2148,23,257
sys_6,2025-09-15T00:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,0.0,11.42,0.0,2.168,0.0,0.0,0.0,0,258
sys_6,2025-09-15T01:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,0.0,14.12,0.0,2.168,0.0,0.0,0.0,1,258
sys_6,2025-09-15T02:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,155.55,14.24,140.97,2.168,0.2943,0.2825,0.2703,2,258
sys_6,2025-09-15T03:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,68.97,16.82,62.51,2.168,0.1305,0.1253,0.1248,3,258
sys_6,2025-09-15T04:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,160.67,15.22,145.62,2.168,0.304,0.2919,0.2606,4,258
sys_6,2025-09-15T05:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,212.09,16.85,192.22,2.168,0.4013,0.3853,0.4332,5,258
sys_6,2025-09-15T06:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,221.79,17.09,201.01,2.168,0.4197,0.4029,0.4245,6,258
sys_6,2025-09-15T07:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,234.75,17.54,212.76,2.168,0.4442,0.4264,0.4068,7,258
sys_6,2025-09-15T08:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,290.26,16.3,263.07,2.168,0.5492,0.5272,0.4757,8,258
sys_6,2025-09-15T09:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,302.77,16.17,274.4,2.168,0.5729,0.55,0.4886,9,258
sys_6,2025-09-15T10:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,305.56,12.57,276.93,2.168,0.5782,0.555,0.5625,10,258
sys_6,2025-09-15T11:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,328.1,12.35,297.36,2.168,0.6208,0.596,0.5982,11,258
sys_6,2025-09-15T12:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,311.03,13.48,281.89,2.168,0.5885,0.565,0.5766,12,258
sys_6,2025-09-15T13:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,317.27,9.33,287.55,2.168,0.6003,0.5763,0.5802,13,258
sys_6,2025-09-15T14:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,305.12,5.6,276.53,2.168,0.5773,0.5542,0.5114,14,258
sys_6,2025-09-15T15:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,396.23,7.76,359.1,2.168,0.7497,0.7197,0.736,15,258
sys_6,2025-09-15T16:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,263.01,7.59,238.36,2.168,0.4976,0.4777,0.4614,16,258
sys_6,2025-09-15T17:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,296.78,5.03,268.98,2.168,0.5616,0.5391,0.5819,17,258
sys_6,2025-09-15T18:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,237.52,7.28,215.27,2.168,0.4494,0.4315,0.4234,18,258
sys_6,2025-09-15T19:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,162.13,8.49,146.94,2.168,0.3068,0.2945,0.3035,19,258
sys_6,2025-09-15T20:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,156.43,7.57,141.78,2.168,0.296,0.2842,0.2911,20,258
sys_6,2025-09-15T21:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,156.88,7.8,142.18,2.168,0.2968,0.285,0.2858,21,258
sys_6,2025-09-15T22:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,87.03,13.1,78.88,2.168,0.1647,0.1581,0.1502,22,258
sys_6,2025-09-15T23:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,19.25,10.29,17.45,2.168,0.0364,0.035,0.0332,23,258
sys_6,2025-09-16T00:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,12.08,11.54,10.95,2.168,0.0229,0.0219,0.0211,0,259
sys_6,2025-09-16T01:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,13.76,14.36,12.47,2.168,0.026,0.025,0.0248,1,259
sys_6,2025-09-16T02:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,45.84,15.13,41.55,2.168,0.0867,0.0833,0.074,2,259
sys_6,2025-09-16T03:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,155.39,15.08,140.83,2.168,0.294,0.2823,0.2978,3,259
sys_6,2025-09-16T04:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,157.47,16.96,142.72,2.168,0.298,0.286,0.2637,4,259
sys_6,2025-09-16T05:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,266.62,15.0,241.64,2.168,0.5045,0.4843,0.4517,5,259
sys_6,2025-09-16T06:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,272.65,15.69,247.11,2.168,0.5159,0.4953,0.5192,6,259
sys_6,2025-09-16T07:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,232.4,16.68,210.63,2.168,0.4397,0.4222,0.4749,7,259
sys_6,2025-09-16T08:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,236.94,16.18,214.74,2.168,0.4483,0.4304,0.4172,8,259
sys_6,2025-09-16T09:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,293.13,16.47,265.66,2.168,0.5546,0.5325,0.5403,9,259
sys_6,2025-09-16T10:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,286.12,11.92,259.31,2.168,0.5414,0.5197,0.506,10,259
sys_6,2025-09-16T11:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,370.25,14.06,335.56,2.168,0.7006,0.6726,0.6517,11,259
sys_6,2025-09-16T12:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,277.71,11.43,251.7,2.168,0.5255,0.5045,0.4168,12,259
sys_6,2025-09-16T13:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,321.57,12.52,291.44,2.168,0.6085,0.5841,0.5823,13,259
sys_6,2025-09-16T14:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,324.15,10.64,293.78,2.168,0.6133,0.5888,0.5515,14,259
sys_6,2025-09-16T15:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,293.46,8.88,265.97,2.168,0.5553,0.5331,0.4909,15,259
sys_6,2025-09-16T16:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,316.82,6.98,287.14,2.168,0.5995,0.5755,0.5844,16,259
sys_6,2025-09-16T17:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,173.72,6.51,157.44,2.168,0.3287,0.3156,0.3045,17,259
sys_6,2025-09-16T18:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,293.53,6.08,266.03,2.168,0.5554,0.5332,0.5442,18,259
sys_6,2025-09-16T19:00:00,-32.5928,98.2369,33,1.659,0.198,0.963,25,210,10.0,266.76,7.89,241.77,2.168,0.5048,0.4846,0.5282,19,259
sys_7,2025-09-04T08:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,247.75,14.9,239.31,0.763,0.1759,0.1689,0.1627,8,247
sys_7,2025-09-04T09:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,330.6,16.56,319.34,0.763,0.2347,0.2253,0.2123,9,247
sys_7,2025-09-04T10:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,345.22,14.05,333.46,0.763,0.2451,0.2353,0.2329,10,247
sys_7,2025-09-04T11:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,324.78,14.56,313.71,0.763,0.2306,0.2214,0.2172,11,247
sys_7,2025-09-04T12:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,341.0,13.94,329.38,0.763,0.2421,0.2324,0.1966,12,247
sys_7,2025-09-04T13:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,310.59,13.82,300.01,0.763,0.2205,0.2117,0.213,13,247
sys_7,2025-09-04T14:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,328.43,11.54,317.24,0.763,0.2332,0.2238,0.2261,14,247
sys_7,2025-09-04T15:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,319.13,10.48,308.26,0.763,0.2266,0.2175,0.217,15,247
sys_7,2025-09-04T16:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,358.84,10.34,346.62,0.763,0.2548,0.2446,0.2342,16,247
sys_7,2025-09-04T17:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,239.73,7.5,231.56,0.763,0.1702,0.1634,0.177,17,247
sys_7,2025-09-04T18:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,291.88,11.63,281.93,0.763,0.2072,0.1989,0.1879,18,247
sys_7,2025-09-04T19:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,224.58,6.1,216.92,0.763,0.1594,0.1531,0.1607,19,247
sys_7,2025-09-04T20:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,189.78,11.25,183.31,0.763,0.1347,0.1293,0.1274,20,247
sys_7,2025-09-04T21:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,108.5,10.22,104.8,0.763,0.077,0.0739,0.0706,21,247
sys_7,2025-09-04T22:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,109.12,8.6,105.41,0.763,0.0775,0.0744,0.0773,22,247
sys_7,2025-09-04T23:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,57.61,10.66,55.64,0.763,0.0409,0.0393,0.0388,23,247
sys_7,2025-09-05T00:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,23.43,12.8,22.63,0.763,0.0166,0.016,0.016,0,248
sys_7,2025-09-05T01:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,39.63,15.31,38.28,0.763,0.0281,0.027,0.0252,1,248
sys_7,2025-09-05T02:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,120.61,15.95,116.5,0.763,0.0856,0.0822,0.0812,2,248
sys_7,2025-09-05T03:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,90.55,15.07,87.46,0.763,0.0643,0.0617,0.0621,3,248
sys_7,2025-09-05T04:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,173.44,17.93,167.53,0.763,0.1231,0.1182,0.1131,4,248
sys_7,2025-09-05T05:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,240.5,17.51,232.31,0.763,0.1707,0.1639,0.1749,5,248
sys_7,2025-09-05T06:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,261.44,18.05,252.53,0.763,0.1856,0.1782,0.1815,6,248
sys_7,2025-09-05T07:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,313.36,17.44,302.68,0.763,0.2225,0.2136,0.2177,7,248
sys_7,2025-09-05T08:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,269.22,20.92,260.05,0.763,0.1911,0.1835,0.1714,8,248
sys_7,2025-09-05T09:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,354.41,17.53,342.33,0.763,0.2516,0.2415,0.2157,9,248
sys_7,2025-09-05T10:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,319.79,14.35,308.89,0.763,0.227,0.218,0.2109,10,248
sys_7,2025-09-05T11:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,376.24,13.76,363.42,0.763,0.2671,0.2564,0.2365,11,248
sys_7,2025-09-05T12:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,337.91,15.26,326.39,0.763,0.2399,0.2303,0.2124,12,248
sys_7,2025-09-05T13:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,345.56,12.7,333.79,0.763,0.2453,0.2355,0.2108,13,248
sys_7,2025-09-05T14:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,345.4,10.02,333.63,0.763,0.2452,0.2354,0.2363,14,248
sys_7,2025-09-05T15:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,339.53,7.52,327.96,0.763,0.2411,0.2314,0.2198,15,248
sys_7,2025-09-05T16:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,357.0,10.32,344.84,0.763,0.2535,0.2433,0.2291,16,248
sys_7,2025-09-05T17:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,288.38,8.35,278.55,0.763,0.2047,0.1965,0.1954,17,248
sys_7,2025-09-05T18:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,271.5,6.09,262.25,0.763,0.1928,0.185,0.1867,18,248
sys_7,2025-09-05T19:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,214.33,5.51,207.03,0.763,0.1522,0.1461,0.1323,19,248
sys_7,2025-09-05T20:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,133.54,10.51,128.99,0.763,0.0948,0.091,0.0947,20,248
sys_7,2025-09-05T21:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,176.34,10.21,170.33,0.763,0.1252,0.1202,0.1133,21,248
sys_7,2025-09-05T22:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,76.83,9.64,74.22,0.763,0.0545,0.0524,0.0529,22,248
sys_7,2025-09-05T23:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,0.0,12.98,0.0,0.763,0.0,0.0,0.0,23,248
sys_7,2025-09-06T00:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,0.0,12.3,0.0,0.763,0.0,0.0,0.0,0,249
sys_7,2025-09-06T01:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,68.22,12.38,65.89,0.763,0.0484,0.0465,0.0477,1,249
sys_7,2025-09-06T02:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,87.22,15.28,84.25,0.763,0.0619,0.0594,0.0547,2,249
sys_7,2025-09-06T03:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,155.65,18.05,150.34,0.763,0.1105,0.1061,0.1124,3,249
sys_7,2025-09-06T04:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,153.66,20.69,148.42,0.763,0.1091,0.1047,0.0968,4,249
sys_7,2025-09-06T05:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,203.05,18.71,196.13,0.763,0.1442,0.1384,0.1368,5,249
sys_7,2025-09-06T06:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,272.07,17.72,262.8,0.763,0.1932,0.1854,0.1806,6,249
sys_7,2025-09-06T07:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,283.52,19.27,273.86,0.763,0.2013,0.1932,0.1803,7,249
sys_7,2025-09-06T08:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,297.19,16.78,287.06,0.763,0.211,0.2026,0.1772,8,249
sys_7,2025-09-06T09:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,290.41,15.85,280.52,0.763,0.2062,0.1979,0.1918,9,249
sys_7,2025-09-06T10:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,329.03,14.46,317.82,0.763,0.2336,0.2243,0.2228,10,249
sys_7,2025-09-06T11:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,387.12,13.3,373.93,0.763,0.2748,0.2638,0.2701,11,249
sys_7,2025-09-06T12:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,376.82,13.0,363.98,0.763,0.2675,0.2568,0.2515,12,249
sys_7,2025-09-06T13:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,304.76,12.01,294.38,0.763,0.2164,0.2077,0.1956,13,249
sys_7,2025-09-06T14:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,290.12,10.42,280.23,0.763,0.206,0.1977,0.1737,14,249
sys_7,2025-09-06T15:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,299.8,9.29,289.59,0.763,0.2128,0.2043,0.2117,15,249
sys_7,2025-09-06T16:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,336.86,8.26,325.38,0.763,0.2392,0.2296,0.2195,16,249
sys_7,2025-09-06T17:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,297.86,8.29,287.71,0.763,0.2115,0.203,0.2168,17,249
sys_7,2025-09-06T18:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,246.55,6.7,238.15,0.763,0.175,0.168,0.1736,18,249
sys_7,2025-09-06T19:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,228.04,10.54,220.27,0.763,0.1619,0.1554,0.1513,19,249
sys_7,2025-09-06T20:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,190.75,8.58,184.25,0.763,0.1354,0.13,0.1257,20,249
sys_7,2025-09-06T21:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,103.8,9.42,100.26,0.763,0.0737,0.0707,0.0745,21,249
sys_7,2025-09-06T22:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,128.0,12.92,123.64,0.763,0.0909,0.0872,0.0826,22,249
sys_7,2025-09-06T23:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,62.21,10.03,60.09,0.763,0.0442,0.0424,0.0433,23,249
sys_7,2025-09-07T00:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,0.0,11.57,0.0,0.763,0.0,0.0,0.0,0,250
sys_7,2025-09-07T01:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,49.29,15.22,47.61,0.763,0.035,0.0336,0.0307,1,250
sys_7,2025-09-07T02:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,127.83,12.79,123.47,0.763,0.0908,0.0871,0.081,2,250
sys_7,2025-09-07T03:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,109.69,18.22,105.95,0.763,0.0779,0.0748,0.0758,3,250
sys_7,2025-09-07T04:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,150.97,13.25,145.83,0.763,0.1072,0.1029,0.0,4,250
sys_7,2025-09-07T05:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,228.31,15.79,220.53,0.763,0.1621,0.1556,0.1621,5,250
sys_7,2025-09-07T06:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,318.83,17.5,307.97,0.763,0.2264,0.2173,0.2165,6,250
sys_7,2025-09-07T07:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,322.33,18.31,311.35,0.763,0.2288,0.2197,0.2083,7,250
sys_7,2025-09-07T08:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,263.07,16.18,254.1,0.763,0.1868,0.1793,0.1673,8,250
sys_7,2025-09-07T09:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,311.35,16.27,300.74,0.763,0.221,0.2122,0.2085,9,250
sys_7,2025-09-07T10:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,300.47,13.25,290.23,0.763,0.2133,0.2048,0.209,10,250
sys_7,2025-09-07T11:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,324.93,13.53,313.86,0.763,0.2307,0.2215,0.2327,11,250
sys_7,2025-09-07T12:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,333.11,13.93,321.76,0.763,0.2365,0.227,0.1967,12,250
sys_7,2025-09-07T13:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,336.79,10.98,325.32,0.763,0.2391,0.2295,0.2233,13,250
sys_7,2025-09-07T14:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,321.27,8.3,310.32,0.763,0.2281,0.219,0.2314,14,250
sys_7,2025-09-07T15:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,284.78,10.18,275.08,0.763,0.2022,0.1941,0.193,15,250
sys_7,2025-09-07T16:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,353.32,9.29,341.28,0.763,0.2508,0.2408,0.2336,16,250
sys_7,2025-09-07T17:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,300.59,9.55,290.34,0.763,0.2134,0.2049,0.2161,17,250
sys_7,2025-09-07T18:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,277.66,7.57,268.2,0.763,0.1971,0.1892,0.1851,18,250
sys_7,2025-09-07T19:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,224.23,9.74,216.59,0.763,0.1592,0.1528,0.1647,19,250
sys_7,2025-09-07T20:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,163.33,8.13,157.77,0.763,0.116,0.1113,0.1182,20,250
sys_7,2025-09-07T21:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,142.37,9.42,137.52,0.763,0.1011,0.097,0.0852,21,250
sys_7,2025-09-07T22:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,106.16,9.62,102.54,0.763,0.0754,0.0724,0.0753,22,250
sys_7,2025-09-07T23:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,51.26,11.47,49.52,0.763,0.0364,0.0349,0.0332,23,250
sys_7,2025-09-08T00:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,0.0,10.89,0.0,0.763,0.0,0.0,0.0,0,251
sys_7,2025-09-08T01:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,9.52,15.17,9.19,0.763,0.0068,0.0065,0.0068,1,251
sys_7,2025-09-08T02:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,96.47,14.89,93.18,0.763,0.0685,0.0658,0.0719,2,251
sys_7,2025-09-08T03:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,151.64,14.83,146.47,0.763,0.1077,0.1033,0.1107,3,251
sys_7,2025-09-08T04:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,129.9,14.38,125.48,0.763,0.0922,0.0885,0.0893,4,251
sys_7,2025-09-08T05:00:00,-32.8081,82.1483,11,1.709,0.203,0.963,15,190,5.0,226.55,19.07,218.83,0.763,0.1608,0.1544,0.1433,5,251
